category,vec_1,vec_2,vec_3,true,pred,similarity
capital-common-countries,Moscow,Russia,Hanoi,Vietnam,Viet_Nam,0.7691516280174255
capital-common-countries,Moscow,Russia,Havana,Cuba,Cuba,0.7886744737625122
capital-common-countries,Moscow,Russia,Helsinki,Finland,Finland,0.7779611945152283
capital-common-countries,Moscow,Russia,Islamabad,Pakistan,Pakistan,0.8369842171669006
capital-common-countries,Moscow,Russia,Kabul,Afghanistan,Afghan,0.7208551168441772
capital-common-countries,Moscow,Russia,London,England,Britain,0.7028805613517761
capital-common-countries,Moscow,Russia,Madrid,Spain,Spain,0.7905085682868958
capital-common-countries,Oslo,Norway,Ottawa,Canada,Canada,0.6809220910072327
capital-common-countries,Oslo,Norway,Paris,France,France,0.731560468673706
capital-common-countries,Oslo,Norway,Rome,Italy,Italy,0.6817960143089294
capital-common-countries,Oslo,Norway,Stockholm,Sweden,Sweden,0.8222189545631409
capital-common-countries,Oslo,Norway,Tehran,Iran,Iran,0.7522603273391724
capital-common-countries,Oslo,Norway,Tokyo,Japan,Japan,0.7785905003547668
capital-common-countries,Oslo,Norway,Athens,Greece,Greece,0.631377100944519
capital-common-countries,Oslo,Norway,Baghdad,Iraq,Mosul,0.6509431600570679
capital-common-countries,Oslo,Norway,Bangkok,Thailand,Thailand,0.7387948632240295
capital-common-countries,Oslo,Norway,Beijing,China,China,0.7163815498352051
capital-common-countries,Oslo,Norway,Berlin,Germany,Germany,0.721919059753418
capital-common-countries,Oslo,Norway,Bern,Switzerland,Switzerland,0.5127914547920227
capital-common-countries,Oslo,Norway,Cairo,Egypt,Egypt,0.6662337183952332
capital-common-countries,Oslo,Norway,Canberra,Australia,Australia,0.6750895977020264
capital-common-countries,Oslo,Norway,Hanoi,Vietnam,Viet_Nam,0.6644772887229919
capital-common-countries,Oslo,Norway,Havana,Cuba,Cuba,0.687487006187439
capital-common-countries,Oslo,Norway,Helsinki,Finland,Finland,0.7806000113487244
capital-common-countries,Oslo,Norway,Islamabad,Pakistan,Pakistan,0.7272922992706299
capital-common-countries,Oslo,Norway,Kabul,Afghanistan,Afghan,0.6326096057891846
capital-common-countries,Oslo,Norway,London,England,Britain,0.6456331014633179
capital-common-countries,Oslo,Norway,Madrid,Spain,Spain,0.7302019596099854
capital-common-countries,Oslo,Norway,Moscow,Russia,Russia,0.7961567044258118
capital-common-countries,Ottawa,Canada,Paris,France,France,0.6939915418624878
capital-common-countries,Ottawa,Canada,Rome,Italy,Italy,0.6293004751205444
capital-common-countries,Ottawa,Canada,Stockholm,Sweden,Sweden,0.6766182780265808
capital-common-countries,Ottawa,Canada,Tehran,Iran,Iran,0.7350882291793823
capital-common-countries,Ottawa,Canada,Tokyo,Japan,Japan,0.7678512930870056
capital-common-countries,Ottawa,Canada,Athens,Greece,Greece,0.6065005660057068
capital-common-countries,Ottawa,Canada,Baghdad,Iraq,Mosul,0.6319442391395569
capital-common-countries,Ottawa,Canada,Bangkok,Thailand,Thailand,0.711449384689331
capital-common-countries,Ottawa,Canada,Beijing,China,China,0.7349016070365906
capital-common-countries,Ottawa,Canada,Berlin,Germany,Germany,0.7051476836204529
capital-common-countries,Ottawa,Canada,Bern,Switzerland,Switzerland,0.5049155950546265
capital-common-countries,Ottawa,Canada,Cairo,Egypt,Egypt,0.6439140439033508
capital-common-countries,Ottawa,Canada,Canberra,Australia,Australia,0.7822460532188416
capital-common-countries,Ottawa,Canada,Hanoi,Vietnam,Viet_Nam,0.6644909381866455
capital-common-countries,Ottawa,Canada,Havana,Cuba,Cuba,0.6701314449310303
capital-common-countries,Ottawa,Canada,Helsinki,Finland,Finland,0.6524146795272827
capital-common-countries,Ottawa,Canada,Islamabad,Pakistan,Pakistan,0.6897966861724854
capital-common-countries,Ottawa,Canada,Kabul,Afghanistan,Afghan,0.5671024918556213
capital-common-countries,Ottawa,Canada,London,England,UK,0.636229395866394
capital-common-countries,Ottawa,Canada,Madrid,Spain,Spain,0.7073505520820618
capital-common-countries,Ottawa,Canada,Moscow,Russia,Russia,0.7822917699813843
capital-common-countries,Ottawa,Canada,Oslo,Norway,Norway,0.6731112599372864
capital-common-countries,Paris,France,Rome,Italy,Italy,0.7143560647964478
capital-common-countries,Paris,France,Stockholm,Sweden,Sweden,0.7924454808235168
capital-common-countries,Paris,France,Tehran,Iran,Iran,0.7771149277687073
capital-common-countries,Paris,France,Tokyo,Japan,Japan,0.8167769312858582
capital-common-countries,Paris,France,Athens,Greece,Greece,0.637862503528595
capital-common-countries,Paris,France,Baghdad,Iraq,Mosul,0.6609416007995605
capital-common-countries,Paris,France,Bangkok,Thailand,Thailand,0.750830888748169
capital-common-countries,Paris,France,Beijing,China,China,0.7644792199134827
capital-common-countries,Paris,France,Berlin,Germany,Germany,0.7901254892349243
capital-common-countries,Paris,France,Bern,Switzerland,Switzerland,0.48789724707603455
capital-common-countries,Paris,France,Cairo,Egypt,Egypt,0.7062106728553772
capital-common-countries,Paris,France,Canberra,Australia,Australia,0.7059868574142456
capital-common-countries,Paris,France,Hanoi,Vietnam,Viet_Nam,0.7121440172195435
capital-common-countries,Paris,France,Havana,Cuba,Cuba,0.7165152430534363
capital-common-countries,Paris,France,Helsinki,Finland,Finland,0.7654454112052917
capital-common-countries,Paris,France,Islamabad,Pakistan,Pakistan,0.7565772533416748
capital-common-countries,Paris,France,Kabul,Afghanistan,Afghan,0.669233500957489
capital-common-countries,Paris,France,London,England,Britain,0.7368935942649841
capital-common-countries,Paris,France,Madrid,Spain,Spain,0.7776166200637817
capital-common-countries,Paris,France,Moscow,Russia,Russia,0.834155797958374
capital-common-countries,Paris,France,Oslo,Norway,Norway,0.7406579852104187
capital-common-countries,Paris,France,Ottawa,Canada,Canada,0.6765265464782715
capital-common-countries,Rome,Italy,Stockholm,Sweden,Sweden,0.7650186419487
capital-common-countries,Rome,Italy,Tehran,Iran,Iran,0.722395658493042
capital-common-countries,Rome,Italy,Tokyo,Japan,Japan,0.7659536600112915
capital-common-countries,Rome,Italy,Athens,Greece,Greece,0.6582207083702087
capital-common-countries,Rome,Italy,Baghdad,Iraq,Iraqi,0.6279985904693604
capital-common-countries,Rome,Italy,Bangkok,Thailand,Thailand,0.7367711067199707
capital-common-countries,Rome,Italy,Beijing,China,China,0.738448977470398
capital-common-countries,Rome,Italy,Berlin,Germany,Germany,0.7924448251724243
capital-common-countries,Rome,Italy,Bern,Switzerland,Switzerland,0.5860610604286194
capital-common-countries,Rome,Italy,Cairo,Egypt,Egypt,0.6917356848716736
capital-common-countries,Rome,Italy,Canberra,Australia,Australia,0.7035337090492249
capital-common-countries,Rome,Italy,Hanoi,Vietnam,Viet_Nam,0.6718668937683105
capital-common-countries,Rome,Italy,Havana,Cuba,Cuba,0.6652557253837585
capital-common-countries,Rome,Italy,Helsinki,Finland,Finland,0.7448439598083496
capital-common-countries,Rome,Italy,Islamabad,Pakistan,Pakistan,0.7375875115394592
capital-common-countries,Rome,Italy,Kabul,Afghanistan,Afghan,0.6492578387260437
capital-common-countries,Rome,Italy,London,England,UK,0.623056948184967
capital-common-countries,Rome,Italy,Madrid,Spain,Spain,0.7485761046409607
capital-common-countries,Rome,Italy,Moscow,Russia,Russia,0.7561044692993164
capital-common-countries,Rome,Italy,Oslo,Norway,Norway,0.714056670665741
capital-common-countries,Rome,Italy,Ottawa,Canada,Canada,0.6508231163024902
capital-common-countries,Rome,Italy,Paris,France,France,0.7486129403114319
capital-common-countries,Stockholm,Sweden,Tehran,Iran,Iran,0.7674086689949036
capital-common-countries,Stockholm,Sweden,Tokyo,Japan,Japan,0.8198506832122803
capital-common-countries,Stockholm,Sweden,Athens,Greece,Greece,0.6445161700248718
capital-common-countries,Stockholm,Sweden,Baghdad,Iraq,Mosul,0.674405574798584
capital-common-countries,Stockholm,Sweden,Bangkok,Thailand,Thailand,0.7606315612792969
capital-common-countries,Stockholm,Sweden,Beijing,China,China,0.7469374537467957
capital-common-countries,Stockholm,Sweden,Berlin,Germany,Germany,0.7917513251304626
capital-common-countries,Stockholm,Sweden,Bern,Switzerland,Switzerland,0.5347192287445068
capital-common-countries,Stockholm,Sweden,Cairo,Egypt,Egypt,0.7208700776100159
capital-common-countries,Stockholm,Sweden,Canberra,Australia,Australia,0.6957679986953735
capital-common-countries,Stockholm,Sweden,Hanoi,Vietnam,Viet_Nam,0.6892715096473694
capital-common-countries,Stockholm,Sweden,Havana,Cuba,Cuba,0.7302880883216858
capital-common-countries,Stockholm,Sweden,Helsinki,Finland,Finland,0.8304908275604248
capital-common-countries,Stockholm,Sweden,Islamabad,Pakistan,Pakistan,0.7434418797492981
capital-common-countries,Stockholm,Sweden,Kabul,Afghanistan,Afghan,0.6353626847267151
capital-common-countries,Stockholm,Sweden,London,England,Britain,0.6828158497810364
capital-common-countries,Stockholm,Sweden,Madrid,Spain,Spain,0.779670238494873
capital-common-countries,Stockholm,Sweden,Moscow,Russia,Russia,0.8211641311645508
capital-common-countries,Stockholm,Sweden,Oslo,Norway,Norway,0.7942283153533936
capital-common-countries,Stockholm,Sweden,Ottawa,Canada,Canada,0.6786275506019592
capital-common-countries,Stockholm,Sweden,Paris,France,France,0.7826050519943237
capital-common-countries,Stockholm,Sweden,Rome,Italy,Italy,0.7247942686080933
capital-common-countries,Tehran,Iran,Tokyo,Japan,Japan,0.7860096096992493
capital-common-countries,Tehran,Iran,Athens,Greece,Greece,0.657496988773346
capital-common-countries,Tehran,Iran,Baghdad,Iraq,Iraq,0.7758105993270874
capital-common-countries,Tehran,Iran,Bangkok,Thailand,Thailand,0.8036007881164551
capital-common-countries,Tehran,Iran,Beijing,China,China,0.8198245763778687
capital-common-countries,Tehran,Iran,Berlin,Germany,Germany,0.6948079466819763
capital-common-countries,Tehran,Iran,Bern,Switzerland,coach_Bobby_Curlings,0.5130249261856079
capital-common-countries,Tehran,Iran,Cairo,Egypt,Egypt,0.8029150366783142
capital-common-countries,Tehran,Iran,Canberra,Australia,Australia,0.7018476724624634
capital-common-countries,Tehran,Iran,Hanoi,Vietnam,Viet_Nam,0.7534172534942627
capital-common-countries,Tehran,Iran,Havana,Cuba,Cuba,0.8335038423538208
capital-common-countries,Tehran,Iran,Helsinki,Finland,Finland,0.6951573491096497
capital-common-countries,Tehran,Iran,Islamabad,Pakistan,Pakistan,0.8478929996490479
capital-common-countries,Tehran,Iran,Kabul,Afghanistan,Afghan,0.7277184128761292
capital-common-countries,Tehran,Iran,London,England,Britain,0.6258983612060547
capital-common-countries,Tehran,Iran,Madrid,Spain,Spain,0.7075908184051514
capital-common-countries,Tehran,Iran,Moscow,Russia,Russia,0.8626428842544556
capital-common-countries,Tehran,Iran,Oslo,Norway,Norway,0.7017198204994202
capital-common-countries,Tehran,Iran,Ottawa,Canada,Canada,0.6508047580718994
capital-common-countries,Tehran,Iran,Paris,France,France,0.680817186832428
capital-common-countries,Tehran,Iran,Rome,Italy,Italy,0.6060930490493774
capital-common-countries,Tehran,Iran,Stockholm,Sweden,Sweden,0.7119143009185791
capital-common-countries,Tokyo,Japan,Athens,Greece,Greece,0.6701824069023132
capital-common-countries,Tokyo,Japan,Baghdad,Iraq,Iraq,0.7005369663238525
capital-common-countries,Tokyo,Japan,Bangkok,Thailand,Thailand,0.8329715132713318
capital-common-countries,Tokyo,Japan,Beijing,China,China,0.8427804708480835
capital-common-countries,Tokyo,Japan,Berlin,Germany,Germany,0.7607141733169556
capital-common-countries,Tokyo,Japan,Bern,Switzerland,Switzerland,0.48349660634994507
capital-common-countries,Tokyo,Japan,Cairo,Egypt,Egypt,0.760470986366272
capital-common-countries,Tokyo,Japan,Canberra,Australia,Australia,0.7408983111381531
capital-common-countries,Tokyo,Japan,Hanoi,Vietnam,Viet_Nam,0.7667806148529053
capital-common-countries,Tokyo,Japan,Havana,Cuba,Cuba,0.766819417476654
capital-common-countries,Tokyo,Japan,Helsinki,Finland,Finland,0.7938802242279053
capital-common-countries,Tokyo,Japan,Islamabad,Pakistan,Pakistan,0.794365644454956
capital-common-countries,Tokyo,Japan,Kabul,Afghanistan,Afghanistan,0.6684214472770691
capital-common-countries,Tokyo,Japan,London,England,Britain,0.7236440181732178
capital-common-countries,Tokyo,Japan,Madrid,Spain,Spain,0.7904621362686157
capital-common-countries,Tokyo,Japan,Moscow,Russia,Russia,0.8863135576248169
capital-common-countries,Tokyo,Japan,Oslo,Norway,Norway,0.7558910846710205
capital-common-countries,Tokyo,Japan,Ottawa,Canada,Canada,0.7142959237098694
capital-common-countries,Tokyo,Japan,Paris,France,France,0.7889979481697083
capital-common-countries,Tokyo,Japan,Rome,Italy,Italy,0.6944944858551025
capital-common-countries,Tokyo,Japan,Stockholm,Sweden,Sweden,0.8109342455863953
capital-common-countries,Tokyo,Japan,Tehran,Iran,Iran,0.8259532451629639
capital-world,Abuja,Nigeria,Accra,Ghana,Ghana,0.8208122849464417
capital-world,Abuja,Nigeria,Algiers,Algeria,Algeria,0.6122236847877502
capital-world,Abuja,Nigeria,Amman,Jordan,Saudi_Arabia,0.5893203616142273
capital-world,Abuja,Nigeria,Ankara,Turkey,Turkey,0.7983395457267761
capital-world,Abuja,Nigeria,Antananarivo,Madagascar,Ivory_Coast,0.5869837403297424
capital-world,Abuja,Nigeria,Apia,Samoa,Samoa,0.6354681849479675
capital-world,Abuja,Nigeria,Ashgabat,Turkmenistan,Turkmenistan,0.7997884750366211
capital-world,Abuja,Nigeria,Asmara,Eritrea,Eritrea,0.760607123374939
capital-world,Abuja,Nigeria,Astana,Kazakhstan,Kazakhstan,0.6058267951011658
capital-world,Abuja,Nigeria,Athens,Greece,Greece,0.648247480392456
capital-world,Abuja,Nigeria,Baghdad,Iraq,Mosul,0.6939795613288879
capital-world,Abuja,Nigeria,Baku,Azerbaijan,Azerbaijan,0.8295514583587646
capital-world,Abuja,Nigeria,Bamako,Mali,Burkina_Faso,0.6571599245071411
capital-world,Abuja,Nigeria,Bangkok,Thailand,Thailand,0.8079866170883179
capital-world,Abuja,Nigeria,Banjul,Gambia,Gambia,0.7420986890792847
capital-world,Abuja,Nigeria,Beijing,China,China,0.7927126884460449
capital-world,Abuja,Nigeria,Beirut,Lebanon,Lebanon,0.6549968719482422
capital-world,Abuja,Nigeria,Belgrade,Serbia,Serbia,0.7721771001815796
capital-world,Abuja,Nigeria,Belmopan,Belize,Belize,0.6794909238815308
capital-world,Abuja,Nigeria,Berlin,Germany,Germany,0.7027305960655212
capital-world,Abuja,Nigeria,Bern,Switzerland,Switzerland,0.4638250172138214
capital-world,Abuja,Nigeria,Bishkek,Kyrgyzstan,Kyrgyzstan,0.7757459878921509
capital-world,Abuja,Nigeria,Bratislava,Slovakia,Slovakia,0.6935337781906128
capital-world,Abuja,Nigeria,Brussels,Belgium,EU,0.6521425247192383
capital-world,Abuja,Nigeria,Bucharest,Romania,Romania,0.8092629909515381
capital-world,Abuja,Nigeria,Budapest,Hungary,Hungary,0.7768874168395996
capital-world,Abuja,Nigeria,Bujumbura,Burundi,Burundi,0.6933528780937195
capital-world,Abuja,Nigeria,Cairo,Egypt,Egypt,0.7655672430992126
capital-world,Abuja,Nigeria,Canberra,Australia,Australia,0.7502359747886658
capital-world,Abuja,Nigeria,Caracas,Venezuela,Venezuela,0.7877017259597778
capital-world,Abuja,Nigeria,Chisinau,Moldova,Moldova,0.7271924614906311
capital-world,Abuja,Nigeria,Conakry,Guinea,Ivory_Coast,0.6276218295097351
capital-world,Abuja,Nigeria,Copenhagen,Denmark,Denmark,0.6048517823219299
capital-world,Abuja,Nigeria,Dakar,Senegal,Dakar_Rally,0.629217803478241
capital-world,Abuja,Nigeria,Damascus,Syria,Syria,0.7737542986869812
capital-world,Abuja,Nigeria,Dhaka,Bangladesh,Bangladesh,0.8018218874931335
capital-world,Abuja,Nigeria,Doha,Qatar,Qatar,0.5833137631416321
capital-world,Abuja,Nigeria,Dublin,Ireland,Ireland,0.7485345602035522
capital-world,Abuja,Nigeria,Dushanbe,Tajikistan,Tajikistan,0.7747640013694763
capital-world,Accra,Ghana,Algiers,Algeria,Algeria,0.66774582862854
capital-world,Accra,Ghana,Amman,Jordan,Egypt,0.5868483781814575
capital-world,Accra,Ghana,Ankara,Turkey,Turkey,0.7672042846679688
capital-world,Accra,Ghana,Antananarivo,Madagascar,Ivory_Coast,0.6179831624031067
capital-world,Accra,Ghana,Apia,Samoa,Samoa,0.6637452244758606
capital-world,Accra,Ghana,Ashgabat,Turkmenistan,Turkmenistan,0.7615430355072021
capital-world,Accra,Ghana,Asmara,Eritrea,Eritrea,0.7354824542999268
capital-world,Accra,Ghana,Astana,Kazakhstan,Kazakhstan,0.5791313052177429
capital-world,Accra,Ghana,Athens,Greece,Greece,0.6338661909103394
capital-world,Accra,Ghana,Baghdad,Iraq,Iraqi,0.7050577402114868
capital-world,Accra,Ghana,Baku,Azerbaijan,Azerbaijan,0.8192062377929688
capital-world,Accra,Ghana,Bamako,Mali,Burkina_Faso,0.6912595629692078
capital-world,Accra,Ghana,Bangkok,Thailand,Thailand,0.7693948745727539
capital-world,Accra,Ghana,Banjul,Gambia,Gambia,0.7658399343490601
capital-world,Accra,Ghana,Beijing,China,China,0.7694886326789856
capital-world,Accra,Ghana,Beirut,Lebanon,Lebanon,0.6624297499656677
capital-world,Accra,Ghana,Belgrade,Serbia,Serbia,0.8001102805137634
capital-world,Accra,Ghana,Belmopan,Belize,Belize,0.6377901434898376
capital-world,Accra,Ghana,Berlin,Germany,Germany,0.729083776473999
capital-world,Accra,Ghana,Bern,Switzerland,Switzerland,0.511760413646698
capital-world,Accra,Ghana,Bishkek,Kyrgyzstan,Kyrgyzstan,0.7502554059028625
capital-world,Accra,Ghana,Bratislava,Slovakia,Slovakia,0.7617656588554382
